,beat,population,crimes,square_mileage,households,85,80-84,75-79,70-74,67-69,65-66,62-64,60-61,55-59,50-54,45-49,40-44,35-39,30-34,25-29,22-24,21,20,18-19,15-17,10-14,5-9,0-4,<=21,22-29,30-39,40-49,50-59,60-64,65,med_income,pop_food_stamps,percent_on_fs,bachelors,high_school,no_high_school,percent_bachelors,percent_high_school,percent_no_high_school,se_35+,se_25-34,se_20-24,se_18-19,se_15-17,se_10-14,se_5-9,se_0-4,total_se,percent_se,percent_se_0-4,percent_se_5-9,percent_se_10-14,percent_se_15-17,percent_se_18-19,percent_se_20-24,percent_se_25-34,youngPop,percent_se_35+,Crime_density,Crime_density_young
10,133,6579.018816196,1154,0.7039747307,3802.5056894631,109.9930027333,101.6604668556,118.3881294046,197.2368029947,142.9918883446,143.2160532347,220.5416091108,212.0153499118,415.7522738525,235.1697959309,448.7470763803,314.8932212393,550.5549956601,589.2949296639,887.4405511223,508.0815680356,82.1550559842,83.5356584402,88.8738725371,239.4979870848,296.9692335461,262.4744263195,329.5717521886,1383.0779861005,1395.5221191579,1139.849925324,763.6402976196,650.9220697834,432.5569590226,813.4863435675,33344.1803444219,932.2808712297,24.5175404684624,2403.8918755477,1825.3290299773,458.6752463277,51.279096516464094,38.937368379425905,9.78432202604463,146.6736985855,570.25262797,455.8187438824,70.2498969856,228.2808405964,296.9692335461,254.6317650105,243.1008247809,2265.9776313574,34.4424859491068,73.7626399005773,97.0120284025487,100.0,95.3163921647374,79.0444874068861,67.6517505615053,38.6157599238019,3211.1237812737,4.35505551879184,0.17540609507896873,0.3593757446317635
11,211,8367.9025499288,1096,0.657401183,3339.9715841407,228.984257405,163.7849419671,330.1329395814,235.616817712,234.4699201765,286.4109007524,279.3369747068,157.9645430541,523.4691845238,431.5666178443,618.9463142636,199.1755561883,462.1780800967,436.1176887335,1011.2075645515,845.3590322272,357.4218354389,324.0413091738,728.6093715568,168.854175287,150.7360515516,111.2579138279,82.1833343423,1923.1039911783,1856.5665967787,898.2957688302,818.1218704519,955.0358023681,437.3015177609,1479.3997775944,43458.9550481239,443.2742982023,13.2717984879606,2981.1886874614,1949.3651735555,668.808440547,53.2408408616643,34.8135766860557,11.9442032971158,260.2719376043,723.9165659726,1321.1696337604,727.2909618178,168.8242087214,150.7360515516,111.2563971325,22.4569630681,3485.9227196287,41.658261420101695,27.3254465127504,99.9986367752658,100.0,99.9822529910504,99.8190512240897,86.5306814245295,50.0175454224628,4152.1142732383,6.17374309434296,0.13097666870048882,0.2639619066035994
12,212,7450.9546230395,1254,0.5194029644,3174.4178508327,167.1355202298,122.3400381229,157.0333667797,139.8328940872,103.1949526433,157.1072689214,227.9923069198,162.611452479,362.1981515414,376.3484006137,490.6039351623,514.8340686671,485.282609707,466.6534924465,413.7016444169,338.6959434432,131.6799980294,166.3674897626,285.1324347394,418.9304325093,772.8229491322,549.2213120802,441.2594524447,2765.4140686978,752.3975878601,951.9361021535,1005.4380038294,738.5465521551,390.6037593988,846.6440407843,25889.1662400604,1566.3540566426,49.3430332818889,1184.3954378768,2371.7449067234,790.7297719038,27.2472458506398,54.5624497544014,18.1908911563405,163.0933917431,154.7695773294,303.9463281396,257.2754937721,414.0846198014,745.9947653689,537.6767654204,289.9213980353,2866.7623396102,38.4751013077671,65.7031586358218,97.8980155347442,96.5285472185543,98.8432894027596,90.2301746229747,47.7345054899088,17.5803571591376,3466.4894740351,4.09323172983085,0.16830058206534218,0.361749259414397
13,213,5649.0659506155,823,0.4792970194,2496.4350523057,57.5000019496,108.5928549363,135.0484577953,87.1300724932,109.3988542537,89.4957025919,206.6969971884,78.0881773083,265.0767052063,329.3065765681,459.3480428911,463.3240575863,399.6354021423,235.7485149146,353.9524786981,374.6804720002,241.1570115467,135.0885787786,110.0154441479,263.314915102,247.0526940646,388.0843969408,511.305070093,1896.0181106736,728.6329506983,635.3839170569,922.6721004774,594.3832817744,284.7851744967,587.16594402,21344.1671940033,1139.1845507103,45.632452951586,933.0056943795,1812.7836726875,632.5535294563,27.617058560092,53.6585715896242,18.7236454939383,145.9941035946,107.3076952572,307.8810757049,103.4707912283,258.3520410809,247.0526940646,342.8211034368,219.8674826299,1732.7469869972,30.673159105328,43.0012326280881,88.3367396729159,100.0,98.1152324701479,94.051150754069,41.000185124943,18.1969670086188,2788.666374329,5.10397585025992,0.14568780169938167,0.29512314831781467
14,214,6992.2130132677,955,0.5682095371,3700.9241240143,211.7797160569,154.2312205654,267.2743517678,369.9587052808,392.4535230987,248.3844049392,273.4294740339,161.3294608043,334.4100660569,305.2170689414,329.2022157888,587.531498315,598.7916984812,392.5000370104,280.7482306481,231.0976854825,50.8034713904,39.035595268,204.2438256809,325.9008338132,489.246670411,400.7769972789,343.8622343831,1853.8696282255,511.8459161306,991.2917354916,916.7337141038,639.6271349983,434.7589348382,1644.0819217088,26656.5230844115,1585.2428995488,42.833704405410096,1693.0291275326,2282.4876937039,931.7248493448,34.5005983230982,46.5126026583241,18.9867169159351,256.2547626652,82.7676990771,164.3000525421,146.6033469439,302.962868227,481.3094634255,399.9520042488,285.3815203165,2119.5317174461,30.3127452413749,82.9929814271357,99.7941516015886,98.3776676540625,92.9616732434175,71.7785942635767,51.1939039222182,12.293785673591,4233.9974319012,9.29059948744992,0.13658050722823958,0.2255551675125071
15,215,3738.7213829067,736,0.3424085053,1432.8426831286,79.5741275564,50.4225882772,111.3981819903,129.171349086,58.3569307353,36.3115709218,112.9677087164,77.0720506447,248.9031625904,202.4696109082,220.5736836434,360.9040290944,226.9871969785,276.0806285751,257.1340552399,64.3815131934,36.9909086084,63.6971018539,90.7527368485,136.4126313867,289.5946931722,387.026749849,221.5668477208,1226.0416694395,321.5155684333,503.0678255536,581.4777127378,451.3727734986,190.0397593611,465.234748567,33216.7080229606,591.7312984497,41.2977157518549,770.6927154734,1274.2001910189,403.4339775563,31.4787110241396,52.0443216792956,16.478138876677,104.2985175512,58.3444930266,58.2548323592,84.0167359055,122.8964787854,270.6734738663,373.5086960129,116.4556356693,1188.4488631764,31.7875749878005,52.5600453620425,96.5072042587821,93.4663100698986,90.0917147745764,92.5776332737547,35.2910889115469,10.942026691606,1915.0835164588,5.71925597017536,0.19685874517554733,0.384317442907631
16,221,5437.5107896414,772,0.3273423949,2263.9318071702,67.7079975326,79.021556506,94.6933075566,121.997583939,100.8014261155,117.7085044011,175.1599263899,79.1366938145,316.1087093001,257.8942120526,256.3024393108,294.5894622739,530.3346806735,441.905241971,392.8179232027,224.6834721363,68.7901598461,144.3983092883,112.5651712983,182.4857823079,418.8167860356,364.1690167172,595.4496335792,1886.6748590726,617.501395339,972.2399226445,550.8919015847,574.0029213527,254.2966202044,581.9303760508,38587.1686076897,787.635297864,34.7905928689833,1311.8830630421,1674.1603549637,340.1362433155,39.4414591464741,50.3332416624304,10.2261170396198,135.6869426253,163.5578592416,165.9945572784,67.5285555594,182.4806599006,418.8140757538,364.1671569583,424.3740517911,1922.6038591085,35.3581617303842,71.2695126269911,99.9994893143528,99.9993528717352,99.9971929827983,59.9906301216812,37.909384373131,19.5942638308792,2491.4292932588,4.60567512446298,0.14197672976956296,0.3098622955461123
17,222,14436.5273146108,1542,0.8975330609,7536.8902041665,243.6335821783,309.6866625973,414.3221437696,418.4511753662,418.1620298249,309.4851435044,630.8367645457,304.4832099178,962.7124007145,828.1491390109,729.5282271719,904.4573346819,989.6204338078,1370.4360405487,1539.5054972826,922.9045217067,239.8263758039,233.7488468,149.7428854426,561.5122791774,639.0035651123,597.3602325547,718.9815826874,3140.1757675783,2462.4100189893,2360.0564743565,1633.9855618538,1790.8615397254,935.3199744635,2113.7407372407,52670.2318755863,1014.0010853767,13.4538391552546,7011.0811747134,2699.5574302488,662.8311522223,67.586802704988,26.0237259963644,6.38969043370116,396.9433173663,1144.5052147081,832.7238909516,133.1225779437,561.5096174807,638.9986747717,560.4542229859,535.4393650964,4803.6968813044,33.2746011323839,74.4719166651031,93.8218167937015,99.9992346927518,99.999525977116,88.9007698430715,59.6302162164687,39.3308662675426,7463.5054874945,5.69255807894777,0.10681239098542664,0.2066053280973268
18,223,5646.8788371483,890,0.3264709705,2924.1756991035,131.6644935803,119.3898632953,146.1123234974,275.8499062645,190.4218507212,122.2348134279,278.2717571581,195.96021984,264.9667185413,329.5361736089,287.1183360523,452.2730062162,438.720579931,409.1112001036,389.7465761589,181.6747479143,8.9968169722,48.4201664225,123.6774061571,181.9354042435,237.142841012,319.1140637101,514.5086192176,1433.795317735,571.4213240732,847.8317800346,739.3913422685,594.5028921502,474.2319769981,985.6732507866,27874.2967401134,924.7670698418,31.624880479149,1573.7049306821,2019.4174339006,438.2554446774,39.0361042474229,50.0921029933097,10.8710247339776,141.4288940962,150.2802825509,57.0320040957,107.9874457052,181.9336261245,237.1406510371,308.434310416,282.5223116677,1466.7595256933,25.9746944815629,54.9110940254654,96.6533116184431,99.9990765165456,99.9990226646609,87.3138021410556,23.8536078949516,18.811894559504,3232.5509952365,5.85789931429564,0.15760919007949784,0.2753243495033822
19,224,2969.8745485321,724,0.304018177,1281.3492544629,20.8391713112,48.8785967121,46.0658255524,86.175519951,51.4893383902,42.4396801087,56.2465730249,31.1453095918,164.0255152215,125.0196463532,245.2684086054,266.0449042028,238.0961169217,243.6539204916,196.1800047854,68.7953090203,87.0412134509,93.2091509576,121.0006706827,136.5804083869,227.2636927505,215.8837575449,158.5002625327,1039.4791563062,264.9753138057,481.7500374133,511.3133128082,289.0451615747,87.3918826167,295.8881320256,35404.481791864,341.9316319357,26.6852796569524,543.8054421486,1028.3662915773,289.3967984273,29.2117220585954,55.2409886986304,15.5455944076329,72.8156207102,26.4311327252,56.7618186725,116.1909808677,125.2666076218,209.4302351301,208.4910107888,73.1164214442,888.5038279605,29.9172174932323,46.1301579416094,96.5755891780962,92.1529667125587,91.7163809226206,96.0250717720297,22.7917304850219,6.00934380142553,1421.7661579286,4.70352212753102,0.24378134098554655,0.5092257935403458
20,225,2135.5126434385,549,0.3213922004,752.132340027,13.3987500135,24.1048878984,36.9950233953,59.6588426623,40.4920855507,12.201096459,47.4008393837,38.2219488626,107.0401995766,115.4856857092,84.8536434435,128.9436573721,149.0539485732,172.1124303998,163.2185058013,74.9266656696,5.8638159408,21.3025119749,77.6638617231,114.8687396514,199.7414066562,229.9731710316,217.981627887,867.395134865,238.1451714709,321.166378973,213.7973008156,222.5258852858,85.6227882463,186.8506859792,26704.1946933842,368.8522173291,49.040866573542,269.0892626366,703.9235562192,220.1687307975,22.5520723895023,58.995051831444,18.4520969220372,24.7266394418,41.4607019156,32.618210732,45.8152218355,106.9472807054,198.2722271288,222.3252150154,119.9756198786,792.1411166531,37.093721691932096,55.0393264981003,96.6744138101444,99.2644592065336,93.1039036642695,58.9916865051702,31.9495095466537,12.3641148011276,857.8599067028,1.93531769085977,0.2570811283589623,0.6399646325821327
21,231,2301.1347392752,716,0.2511063786,808.5382244296,28.6088696803,11.7293292553,40.3302310407,44.7090864218,51.9962800908,26.2814197948,22.1638287531,33.2073622314,162.951754791,138.8948823634,102.0195124547,123.9192934264,135.9204964644,215.2822730702,165.6475164683,122.2851862762,19.478706511,11.5439171166,79.7612847776,125.528096974,181.3187857516,212.9239760546,244.6400066538,875.1947738392,287.9327027445,351.2027695346,225.9388058811,301.8466371544,55.3711909845,203.6552162837,25186.5403471886,382.9179066191,47.3592830925511,363.3183634975,730.8049239366,209.5388533561,27.8692157851526,56.058163220757,16.0731856857953,51.7549049693,43.0912129224,78.1817289105,52.1714488448,118.4737376391,178.9821577839,208.544287757,77.4371980856,808.6366769126,35.1407791604285,31.6535300766177,97.9430741531537,98.7113150145948,94.3802546959976,65.4094890651156,50.9965728161916,11.3121142283478,922.7249896213,3.7546821605328096,0.31115083692383966,0.7759625110986287
22,232,3218.0565851263,683,0.2858271933,1171.6170234292,27.0687215005,14.306270838,46.3888921608,49.1217468193,37.4509918593,20.6623394849,50.1467739186,61.7988880394,151.0859387399,164.2964409759,239.2174561245,215.5743790436,199.6580105339,198.382722034,178.4917906899,219.7031019846,37.574405201,57.0320738866,102.6311573362,215.0406951301,293.8557769124,307.4955339015,331.0762456789,1344.7058880467,398.1948926745,398.0407325679,454.7918351681,315.3823797158,111.945661958,194.9989626628,30513.6533147916,554.2702101915,47.3081390170663,442.4737904501,936.1388283371,275.0387485302,26.7574416558009,56.6105397010734,16.632246758379,73.3011549093,89.6418311151,113.1223500348,46.7554105066,209.985593303,293.8557769124,299.9826781368,222.4184294487,1349.0632243667,41.9216750445596,67.1804251593503,97.5567593878919,100.0,97.6492347999333,45.5567409743205,35.9907418822256,23.7855912481861,1276.7730823711,3.7759119059769506,0.21223989756948108,0.5349423554039832
23,233,8113.2485442285,636,0.815367274,3573.4204451249,97.8985502826,182.6719614537,175.531799296,222.1723741793,110.2022475232,93.7897697629,101.4129787443,195.7849077729,344.969774222,460.9565050195,390.6973514373,422.3966626293,550.9760051009,763.0218327441,786.3902053219,450.754341854,515.5076956631,247.9785652854,403.4037560105,366.287604702,279.2359657153,431.957158138,519.2837596959,2763.6545052102,1237.1445471759,1313.997837845,813.0940140666,805.9262792415,297.1978865172,882.2667024977,41714.1996828371,754.2452367785,21.1070946831205,3075.5010085548,1505.409843975,317.9620764478,62.7801928349494,30.7299266160191,6.49055890993642,225.3518681666,524.0401005679,1017.4605284496,381.5146284815,361.0489068299,278.0723645202,425.8607892765,416.1555332894,3629.5047195816,44.735529791744305,80.1402943032739,98.5886635406671,99.5832910735122,98.5697856534452,94.5738909955934,83.7939800482107,33.8218684051284,3349.4276590983,4.73048575083949,0.07839030155836033,0.1898831874372285
24,234,11117.9339231972,1265,0.4466594535,5936.723672569,162.9459990372,135.4406730398,271.8577448549,312.0320932159,254.7051104973,276.584323208,285.1296806613,206.6393477757,484.4092731129,650.6124808177,599.6315369417,530.110648794,719.2732993868,1002.2309884407,1743.8778532399,930.2030331782,161.0605989914,482.2378461147,320.6659232756,199.0224579483,438.886390947,408.6950143333,541.5964748335,2552.1647064438,2674.0808864181,1721.5042878275,1129.7421857357,1135.0217539306,491.769028437,1413.5659438531,42344.5271984716,625.8435004566,10.5419004652069,5743.823291881,1608.4175843559,283.2401933559,75.2245891632305,21.0648109869803,3.7094851455177698,357.6935434557,1212.1475466391,1301.6253269716,313.693794755,185.9392575841,438.886390947,408.6941188247,285.4135542131,4504.0935333903,40.5119653031276,52.6985620245854,99.9997808858516,100.0,93.4262693270532,97.8257345060617,82.7215827207773,44.1405500117495,4889.4573418946,5.74287369931627,0.11378013295803273,0.2587199174765331
25,235,8881.2481835759,615,0.7764731535,3277.1529668805,98.5477681633,112.593480316,172.9286052248,238.7508034258,232.300210345,154.3142632896,243.6550305539,153.8272968404,471.6768221577,452.2223467651,425.6031124374,306.8053112068,421.091086193,537.6382937695,696.3968867914,429.6637173306,360.099909122,746.4277530219,1452.4952313572,248.1286350931,317.9856018327,253.3413674091,354.720513964,3733.1990118,1126.060604122,958.7293799625,732.4084236442,923.8991689228,397.4823273943,1009.4351307645,69703.7342685914,294.6402405049,8.99073810354865,3910.8085844901,655.5576717135,151.9850398091,82.884465931151,13.8936862628695,3.22112386273808,203.8832487217,485.6779140208,1393.917971884,1440.3024362388,247.2239207835,313.0423393686,248.7285390782,285.6041528401,4618.3805229357,52.001480281527,80.5152624663499,98.179204455208,98.4454445623922,99.6353849650362,99.1605621240486,90.7385622981969,39.3568936827269,3484.3502738844,3.77778590837481,0.06924702331112872,0.1765034946714441
26,311,3632.0141902578,656,0.289946035,1297.7900367927,67.2327370053,33.9284837518,10.5400154912,21.844199046,1.1538276063,28.9679170587,68.9106901238,62.3583684935,126.7993060169,242.384089065,143.6262917044,203.4456832239,210.3840163259,340.7669806328,389.1318895548,145.2639628735,70.1061237318,37.492837012,95.1784147688,162.8577307769,372.627649166,327.0478835099,469.957814315,1535.2684532804,534.3958524283,551.1509969587,347.0719749283,369.1833950819,131.2690586173,163.6671799593,19069.9788866412,848.3627328096,65.369798562039,390.2578517438,1131.0181198167,430.1985076156,19.9980269824965,57.956888699924,22.0447105027739,25.5089925667,150.6869908839,75.7149576082,43.320196771,162.3415298537,346.9801308426,305.4095307379,365.9570816342,1475.9194108982,40.6363888901392,77.870198236327,93.3837355741992,93.1171188233608,99.683035665094,45.514728183097,29.9430839939161,20.644913567981,1221.5829039163,1.05827503614164,0.1806160344195784,0.5370081702166222
27,312,4209.3570686968,1077,0.478425595,1566.1417657244,32.0059140403,81.6513798701,81.1228194013,156.9629277183,76.5110480773,15.5573939507,122.213576167,71.6271431701,221.5121504992,131.8645667251,209.6915440252,250.8174577023,225.0695190696,246.8642565131,296.9677442589,250.4413601343,121.406355813,56.3932520229,129.6479924049,271.6769386195,321.5849677308,381.8041978285,455.9837091586,1738.4974135782,547.4091043932,471.9337755827,460.5090017275,353.3767172243,193.8407193371,443.811483058,17085.665666095,836.4257420294,53.4067707237551,444.0729964952,1296.1257643892,480.2406803023,19.9995197976127,58.3730447239161,21.6283878306675,61.9869516388,82.8958169337,182.3032246132,89.2967352828,222.8670285099,291.2478698957,369.1645272754,181.8027222967,1481.5648764462,35.196939871506,39.870442440185,96.6894888466424,90.566381865058,82.0338412389278,68.8762962128406,42.5702439160108,15.2429089895454,1676.5862942123,2.44739682971967,0.25585855094337123,0.6423767173320477
28,313,4816.841478769,919,0.2504596183,2123.4700748809,83.10127648,47.6759744028,100.870685154,112.8365465471,146.3963033884,170.7398749324,144.3757381733,90.2912592325,283.3978745755,319.4405842051,263.1135285219,166.8090454036,289.7928493601,290.439981925,334.7817747234,313.447601016,89.3051970674,42.376735238,199.6270812404,129.6045103928,396.926677381,346.5134797583,454.9748892006,1659.3285702785,648.2293757394,580.2328312851,429.9225739255,602.8384587806,234.6669974058,661.6206609047,19078.363585965,946.3228854558,44.5649268454549,823.6905471709,1546.7369103234,473.635844674,28.9617311179935,54.3847184612257,16.6534799123366,147.6355790319,165.5498435858,140.9997047398,132.0932631141,99.8872406462,396.9258597412,325.6654938432,239.6041469062,1648.3611316084,34.2207884331219,52.6631584717102,93.9834993058158,99.9997940073453,77.0708059028701,66.1700117505737,31.6761064330443,26.4785800918471,2218.8435508261,5.68266731254856,0.1907889234160268,0.4141797197273535
29,314,5908.0467977993,885,0.4328323997,2068.6520281592,29.6035922697,59.8598572241,61.0594854442,118.2615446486,199.9607172497,71.9701963032,155.4157845697,138.9142422332,209.2789399642,274.0557795746,287.991816519,347.0167206619,313.6006464224,334.2247849577,314.0022007724,280.4613650108,171.7061564505,256.634323447,722.5070875899,292.3779789762,422.7305856068,489.9008237942,356.5197012037,2712.3766570683,594.4635657832,647.8254313801,635.0085371809,483.3347195388,294.3300268029,540.7153931395,33317.7163345073,769.1509390938,37.18126241745129,1319.6064799157,1348.6207966554,246.9890313423,45.2662770126881,46.261551072692,8.47243029039255,157.2861926556,229.1442163101,467.0527384683,690.4774268967,288.5848367825,390.6003865198,479.4686763204,306.0018565066,3008.61633046,50.9240436548452,85.8302796376921,97.8705593117797,92.3993673084054,98.7026580432007,95.5668724579515,65.8932735324249,35.3493793616158,2266.9817899901,4.31978534627257,0.1497956990336731,0.390386902933113
30,321,8412.1657430559,1388,0.8479163358,3026.8726193631,104.1376854545,111.1688023357,89.1513988128,230.9933969566,155.9500491743,109.9468488275,166.3830512599,168.2997525196,446.9612782958,514.0317411443,543.1654346677,695.2665255799,532.7037366153,749.3689871384,554.1389489583,302.6687302748,166.4891780412,109.1179898703,239.4946658721,281.3295428875,513.738389672,843.7212421629,783.9812114953,2937.8722200013,856.8076792331,1282.0727237537,1238.4319602476,960.9930194401,334.6828037795,801.3481815614,33362.2597402362,1312.220822611,43.3523635655045,1750.7879563721,2702.788444991,718.0912321395,33.8537312068039,52.2618819672381,13.8852152062934,180.7500888213,322.6746751949,187.2879635322,168.8766811829,237.7567746395,467.3882451426,801.7496088477,535.5776186014,2902.0616559625,34.4983889357875,68.3151089271494,95.0254146490843,90.9778701648143,84.5118405266722,70.5137546875834,32.3873023447127,24.7543314666066,3868.1168566831,3.97773204780771,0.16499912655023116,0.35883093800589216
31,322,4676.7379837914,989,0.4314095271,1848.1992111221,141.1636617972,50.1605571866,141.8771017213,52.990023222,62.1834097656,169.4244632474,157.98510343,134.5387232682,326.120281989,323.2091907189,297.4358794953,420.4040794252,255.451474535,317.0198447279,404.373216791,326.2181686725,95.2162833956,52.1219633266,96.4839307606,131.1478307689,271.0002180031,263.5377779073,186.648430095,1096.1564342571,730.5913854635,572.4713192629,717.8399589205,649.3294727079,292.5238266982,617.7992169401,27847.8055647961,675.4668328422,36.5472958097468,591.586995253,2115.4279408441,547.3220761781,18.1782710170595,65.0028190854306,16.8180996442125,139.3060434958,43.3351062951,77.1535829599,83.2548379309,128.3040046818,262.7797254088,241.8008564726,153.757849567,1129.6920068119,24.1555548060887,82.3783245799285,91.7518764833989,96.9666103389607,97.8315873999386,86.2888123178516,16.2923741399626,6.00714209863033,2532.9703193429,6.49818755110468,0.21147218497757794,0.39045068647174874
32,323,7811.1285048845,1421,0.6420763685,2983.1134425556,150.1104059024,93.6173896905,233.6599950609,248.0268650883,294.9505150797,202.3604148862,428.2957389364,169.4346931038,526.042059788,618.7806198239,431.6041440117,465.1699620292,428.7797913939,368.3635327012,927.2534696428,267.3646889215,86.0614903574,121.9755941677,214.4907611057,399.2007151945,455.9663486272,362.0053590538,317.654324764,1957.3545932703,1194.6181585643,797.1433240951,896.7741060409,1144.8226796119,597.7304320402,1222.725585708,46349.5434042076,880.5811959643,29.5188638622444,1856.1470163535,3095.5887437156,634.7138370699,33.2261197195078,55.4128532356872,11.3617497710625,317.7321960229,117.4416730369,156.9163747876,131.5237933009,381.3350117132,422.8234160355,328.6445974978,172.0215180826,2028.4385804774,25.9685726487404,54.1536836340581,90.7844564392092,92.7312766191003,95.5246313943613,61.3190948751801,33.0071075776552,9.06453626530273,4290.7922203487,9.02562057547286,0.18191993629491718,0.33117427435918106
33,324,6503.1576398655,1220,0.5435577587,2633.4244674498,74.9533336427,114.8064944772,70.7235562394,107.1519186443,123.6590101628,161.0563002792,218.341495679,104.876293937,342.0113206069,443.479950513,387.4623635736,393.4325038937,468.3043582512,269.4714557362,420.447187437,267.486730354,253.935879397,91.4651647361,230.9517613506,331.9986500555,467.2164351664,526.1081096492,633.8557225666,2535.5317229214,687.933917791,737.7758139874,780.8948674673,785.4912711199,323.217789616,652.3506134456,24842.8371043121,1205.6413991201,45.7822661717592,1161.7252311717,2043.7207653855,494.7315586061,31.3967981361885,55.2336185836542,13.3706202296142,136.7054672845,77.717153107,275.174952992,120.893264369,270.9263044632,437.8514646178,498.1525100447,494.346232769,2311.7673496472,35.5483824577104,77.9903399416037,94.6863393489334,93.7149106199268,81.6046403857092,52.3456775830673,44.8980978976587,11.2646837240909,3010.2205434169,3.91376837056395,0.1876011727781571,0.4052859192221107
34,331,11309.5649590726,1506,1.0917585753,5864.8157924839,324.3459707829,233.6225109688,272.4911704188,455.1055919903,431.1130134573,292.7968567454,536.5638798607,353.5032034769,984.5848325517,491.5638251981,874.2223994578,741.6215438912,694.4097352251,547.7576368367,1115.0094386331,583.7714831422,120.3333449768,103.3722722268,247.0424524545,340.4286120156,597.9891100429,412.311279232,555.6388075438,2377.1158784924,1698.7809217753,1242.1673720618,1615.843943349,1476.1486577498,890.0670833376,2009.4751143635,33958.1099477885,1939.8539278915,33.0761271373184,3556.1345877009,3977.5637377177,815.0132610393,42.5951840419875,47.6430391675241,9.76218390909486,226.4821051214,381.0365026498,267.8484499455,208.30370299,334.6406549265,589.0440754713,344.5709696463,217.6178690348,2569.5443297856,22.7200987755439,39.1653473587958,83.5705902317594,98.5041475803868,98.2998029881123,84.3189908942331,33.1710273679334,22.9158075277706,6685.9105219682,4.89833546607424,0.1331616207564092,0.22524979881972207
35,332,6699.6340087978,1089,0.3827254984,3087.3345870944,86.3213369339,129.3505797835,243.8850548472,119.1875177907,40.1535569725,154.6017933516,179.6806291039,217.8543504342,418.5681759806,582.657564505,266.8675141874,289.3926199906,237.7634146639,679.0800703272,480.0566625733,399.7339624702,7.159083195,2.923494191,214.9532627048,321.2192647578,376.4177849519,663.4225068145,588.3822960221,2174.4776926371,879.7906250435,916.8434849911,556.260134178,1001.2257404856,397.5349795381,773.4998396794,19505.0640107588,1556.2078514825,50.4061936787714,1360.6929575617,2174.4376997334,590.2901949182,32.983118839807,52.7082444731556,14.3086002913166,128.8003502593,200.9462476381,85.1770847119,175.9524902612,319.9059691382,376.2410121231,601.8257737045,311.2375869502,2200.0865147865,32.8389060043787,52.8971706073409,90.7153084983861,99.9530381305382,99.5911529090292,81.8561616823837,20.7841988861132,17.3358536516459,2966.28562079,3.4499954698316,0.16254619260842476,0.3671258062161831
36,333,4030.3506514534,805,0.2650491685,1829.3020440059,46.2949568168,45.0168365095,128.8101576585,118.5037631761,95.3426274782,166.0356551002,158.1222831727,100.5425719259,258.2365883836,239.5836861912,346.6233912657,309.4087091627,261.1086129954,208.0860051177,198.9158943632,219.8636604919,59.1277837824,105.1069812951,62.6012867746,159.4912978274,191.6572300955,230.1931417831,321.6694964862,1129.8472180443,418.7795548551,469.1946181131,656.0321004284,497.8202745748,258.6648550986,600.0039967393,26914.4508236142,612.9359160954,33.5065451932236,1022.2358919597,1389.6099503404,268.7858953367,38.1340268949026,51.8387425412315,10.0269308115277,121.6180353313,80.3286671818,162.816106066,45.9046196796,159.4912978274,191.6572300955,223.1780898275,170.9643038575,1155.9583498666,28.6813344503845,53.149056943555905,96.9525365085768,100.0,100.0,73.3285560804566,42.3891625758778,19.7366811516735,2273.6378734363,6.9230460922916,0.19973448208773245,0.35405814153832244
37,334,7910.3499795538,1053,0.3796755131,4504.6823309708,169.8948742127,168.2308766506,166.8811614405,316.3290143616,210.0037949098,170.4402748554,401.0199548299,238.404939765,875.4934180919,463.7087826932,662.3648984346,564.1539823553,514.0862914417,475.2513213703,604.7333448105,295.286332117,127.7795542937,39.1758148183,263.0805962972,222.8126803169,214.8733767568,313.0431445862,433.3034276814,1614.0685947505,900.0196769275,989.337612812,1226.5188807899,1339.2022007851,639.4248945949,1201.7799964306,24083.1995439017,1545.4097927129,34.3067430546174,1763.1599714907,3478.6419178338,759.1950566237,29.3811268966375,57.967751802705,12.6511528497903,295.1633827988,172.4639398655,176.3413238103,148.0585596067,201.252274248,200.0002346986,310.8119408394,252.7233119287,1756.814967796,22.2090675170746,58.3247894624371,99.287253598941,93.0781829360676,90.3235282488253,56.2787836467572,38.1491594854914,15.9691100499966,4921.0103865055,9.87386590286368,0.13311673980566366,0.21398044655373197
38,411,5992.3217488951,968,0.652649197,2300.5913227258,116.9024408771,179.8169094923,232.1171738009,193.9626478287,100.2676057855,186.1117734859,179.5539475269,261.6225264196,384.8270998906,437.7976555463,382.1404096069,309.2016768281,386.8100131298,329.5907991271,285.2547028434,317.10885356,37.0685216614,70.4550589799,151.4647390608,294.5974584807,308.0460402129,344.5276464146,503.065777223,1709.2252420333,602.3635564034,716.4008122569,691.342086435,822.6247554369,441.1764739465,1009.1785512704,29260.1946713301,739.6071047008,32.1485653446912,1248.0739083307,2235.5363010372,482.3671728191,31.469435042029,56.3677070244041,12.1625989535675,162.3759792087,153.2074686006,152.6653476891,119.8050754105,254.6532232562,308.0460402129,330.6829579884,380.5826561275,1862.0187484939,31.0734107165929,75.6526628045291,95.9815450021856,100.0,86.4410794884312,79.0976673207146,35.9523520562558,24.9180433311442,3351.1421513313,6.14785830386067,0.1615400575208575,0.28885674086234897
